id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2992452,miyunshuiku_aq,2018-05-09 12:00:00,44.0,74.0,15.0,0.5,213.0,5.0
2992453,donggaocun_aq,2018-05-09 12:00:00,49.0,108.0,24.0,0.6,169.0,9.0
2992454,yongledian_aq,2018-05-09 12:00:00,57.0,,32.0,0.6,136.0,6.0
2992455,yufa_aq,2018-05-09 12:00:00,35.0,117.0,22.0,0.5,125.0,5.0
2992456,liulihe_aq,2018-05-09 12:00:00,48.0,125.0,23.0,0.5,193.0,14.0
2992457,qianmen_aq,2018-05-09 12:00:00,52.0,101.0,44.0,0.6,167.0,9.0
2992458,yongdingmennei_aq,2018-05-09 12:00:00,43.0,95.0,46.0,0.5,154.0,8.0
2992459,xizhimenbei_aq,2018-05-09 12:00:00,54.0,90.0,71.0,0.7,140.0,11.0
2992460,nansanhuan_aq,2018-05-09 12:00:00,44.0,109.0,93.0,0.8,121.0,7.0
2992461,dongsihuan_aq,2018-05-09 12:00:00,40.0,95.0,36.0,0.5,170.0,7.0
2992483,dongsi_aq,2018-05-09 13:00:00,48.0,73.0,32.0,0.5,167.0,7.0
2992484,tiantan_aq,2018-05-09 13:00:00,39.0,82.0,28.0,0.6,133.0,6.0
2992485,guanyuan_aq,2018-05-09 13:00:00,63.0,101.0,33.0,0.6,167.0,8.0
2992486,wanshouxigong_aq,2018-05-09 13:00:00,65.0,131.0,46.0,0.8,126.0,5.0
2992487,aotizhongxin_aq,2018-05-09 13:00:00,55.0,87.0,46.0,0.5,162.0,6.0
2992488,nongzhanguan_aq,2018-05-09 13:00:00,,,36.0,1.0,163.0,8.0
2992489,wanliu_aq,2018-05-09 13:00:00,44.0,95.0,44.0,0.7,160.0,10.0
2992490,beibuxinqu_aq,2018-05-09 13:00:00,40.0,108.0,23.0,0.6,161.0,10.0
2992491,zhiwuyuan_aq,2018-05-09 13:00:00,,,,,,
2992492,fengtaihuayuan_aq,2018-05-09 13:00:00,,125.0,60.0,0.7,131.0,7.0
2992493,yungang_aq,2018-05-09 13:00:00,55.0,90.0,35.0,0.6,157.0,12.0
2992494,gucheng_aq,2018-05-09 13:00:00,57.0,81.0,45.0,0.7,143.0,8.0
2992495,fangshan_aq,2018-05-09 13:00:00,48.0,163.0,51.0,0.7,147.0,10.0
2992496,daxing_aq,2018-05-09 13:00:00,43.0,108.0,42.0,0.7,149.0,7.0
2992497,yizhuang_aq,2018-05-09 13:00:00,41.0,96.0,64.0,0.7,128.0,4.0
2992498,tongzhou_aq,2018-05-09 13:00:00,46.0,122.0,49.0,0.5,137.0,7.0
2992499,shunyi_aq,2018-05-09 13:00:00,43.0,116.0,51.0,0.8,148.0,9.0
2992500,pingchang_aq,2018-05-09 13:00:00,37.0,118.0,32.0,0.5,146.0,11.0
2992501,mentougou_aq,2018-05-09 13:00:00,55.0,117.0,62.0,0.7,160.0,15.0
2992502,pinggu_aq,2018-05-09 13:00:00,59.0,101.0,37.0,0.9,181.0,12.0
2992503,huairou_aq,2018-05-09 13:00:00,42.0,143.0,47.0,0.6,123.0,4.0
2992504,miyun_aq,2018-05-09 13:00:00,53.0,109.0,77.0,0.6,133.0,4.0
2992505,yanqin_aq,2018-05-09 13:00:00,,,25.0,0.5,180.0,12.0
2992506,dingling_aq,2018-05-09 13:00:00,35.0,98.0,25.0,0.6,140.0,12.0
2992507,badaling_aq,2018-05-09 13:00:00,51.0,119.0,46.0,0.5,164.0,10.0
2992508,miyunshuiku_aq,2018-05-09 13:00:00,39.0,82.0,15.0,0.5,200.0,5.0
2992509,donggaocun_aq,2018-05-09 13:00:00,61.0,85.0,32.0,0.7,151.0,12.0
2992510,yongledian_aq,2018-05-09 13:00:00,64.0,162.0,58.0,0.6,67.0,3.0
2992511,yufa_aq,2018-05-09 13:00:00,44.0,133.0,35.0,0.6,103.0,4.0
2992512,liulihe_aq,2018-05-09 13:00:00,50.0,137.0,34.0,0.6,136.0,12.0
2992513,qianmen_aq,2018-05-09 13:00:00,49.0,96.0,54.0,0.6,143.0,8.0
2992514,yongdingmennei_aq,2018-05-09 13:00:00,48.0,90.0,50.0,0.5,135.0,8.0
2992515,xizhimenbei_aq,2018-05-09 13:00:00,55.0,109.0,95.0,0.8,108.0,11.0
2992516,nansanhuan_aq,2018-05-09 13:00:00,45.0,110.0,91.0,0.8,107.0,6.0
2992517,dongsihuan_aq,2018-05-09 13:00:00,41.0,89.0,52.0,0.6,148.0,8.0
2992539,dongsi_aq,2018-05-09 14:00:00,47.0,74.0,42.0,0.6,142.0,6.0
2992540,tiantan_aq,2018-05-09 14:00:00,40.0,84.0,37.0,0.7,106.0,4.0
2992541,guanyuan_aq,2018-05-09 14:00:00,51.0,94.0,39.0,0.6,143.0,7.0
2992542,wanshouxigong_aq,2018-05-09 14:00:00,51.0,100.0,52.0,0.7,110.0,5.0
2992543,aotizhongxin_aq,2018-05-09 14:00:00,53.0,83.0,47.0,0.5,147.0,5.0
2992544,nongzhanguan_aq,2018-05-09 14:00:00,,,50.0,1.0,136.0,7.0
2992545,wanliu_aq,2018-05-09 14:00:00,49.0,109.0,69.0,0.8,116.0,11.0
2992546,beibuxinqu_aq,2018-05-09 14:00:00,44.0,119.0,29.0,0.6,151.0,12.0
2992547,zhiwuyuan_aq,2018-05-09 14:00:00,,,,,,
2992548,fengtaihuayuan_aq,2018-05-09 14:00:00,,149.0,104.0,0.7,74.0,5.0
2992549,yungang_aq,2018-05-09 14:00:00,60.0,93.0,42.0,0.6,116.0,8.0
2992550,gucheng_aq,2018-05-09 14:00:00,58.0,92.0,48.0,0.7,127.0,9.0
2992551,fangshan_aq,2018-05-09 14:00:00,52.0,191.0,74.0,0.7,105.0,10.0
2992552,daxing_aq,2018-05-09 14:00:00,45.0,109.0,50.0,0.7,131.0,6.0
2992553,yizhuang_aq,2018-05-09 14:00:00,42.0,86.0,58.0,0.7,125.0,4.0
2992554,tongzhou_aq,2018-05-09 14:00:00,56.0,146.0,73.0,0.6,98.0,6.0
2992555,shunyi_aq,2018-05-09 14:00:00,50.0,110.0,73.0,0.9,96.0,8.0
2992556,pingchang_aq,2018-05-09 14:00:00,45.0,103.0,33.0,0.6,137.0,11.0
2992557,mentougou_aq,2018-05-09 14:00:00,59.0,117.0,58.0,0.8,152.0,14.0
2992558,pinggu_aq,2018-05-09 14:00:00,62.0,77.0,35.0,0.9,166.0,12.0
2992559,huairou_aq,2018-05-09 14:00:00,47.0,150.0,32.0,0.6,114.0,3.0
2992560,miyun_aq,2018-05-09 14:00:00,54.0,112.0,64.0,0.7,139.0,5.0
2992561,yanqin_aq,2018-05-09 14:00:00,,130.0,36.0,0.6,149.0,11.0
2992562,dingling_aq,2018-05-09 14:00:00,36.0,70.0,21.0,0.6,136.0,10.0
2992563,badaling_aq,2018-05-09 14:00:00,54.0,119.0,66.0,0.6,134.0,9.0
2992564,miyunshuiku_aq,2018-05-09 14:00:00,43.0,86.0,20.0,0.5,186.0,5.0
2992565,donggaocun_aq,2018-05-09 14:00:00,55.0,80.0,32.0,0.7,141.0,13.0
2992566,yongledian_aq,2018-05-09 14:00:00,80.0,159.0,133.0,0.8,3.0,4.0
2992567,yufa_aq,2018-05-09 14:00:00,63.0,157.0,31.0,0.6,119.0,6.0
2992568,liulihe_aq,2018-05-09 14:00:00,62.0,170.0,55.0,0.6,64.0,6.0
2992569,qianmen_aq,2018-05-09 14:00:00,46.0,96.0,64.0,0.6,117.0,7.0
2992570,yongdingmennei_aq,2018-05-09 14:00:00,48.0,107.0,77.0,0.6,97.0,7.0
2992571,xizhimenbei_aq,2018-05-09 14:00:00,54.0,105.0,85.0,0.8,97.0,9.0
2992572,nansanhuan_aq,2018-05-09 14:00:00,44.0,96.0,83.0,0.8,95.0,5.0
2992573,dongsihuan_aq,2018-05-09 14:00:00,45.0,99.0,129.0,1.0,61.0,9.0
2992595,dongsi_aq,2018-05-09 15:00:00,54.0,83.0,49.0,0.6,123.0,6.0
2992596,tiantan_aq,2018-05-09 15:00:00,45.0,85.0,52.0,0.7,80.0,3.0
2992597,guanyuan_aq,2018-05-09 15:00:00,101.0,103.0,43.0,0.6,125.0,8.0
2992598,wanshouxigong_aq,2018-05-09 15:00:00,74.0,146.0,60.0,0.8,81.0,4.0
2992599,aotizhongxin_aq,2018-05-09 15:00:00,56.0,80.0,56.0,0.5,125.0,5.0
2992600,nongzhanguan_aq,2018-05-09 15:00:00,,,60.0,1.0,109.0,7.0
2992601,wanliu_aq,2018-05-09 15:00:00,52.0,110.0,85.0,0.8,83.0,11.0
2992602,beibuxinqu_aq,2018-05-09 15:00:00,41.0,164.0,30.0,0.7,108.0,5.0
2992603,zhiwuyuan_aq,2018-05-09 15:00:00,,,,,,
2992604,fengtaihuayuan_aq,2018-05-09 15:00:00,,172.0,133.0,0.7,39.0,5.0
2992605,yungang_aq,2018-05-09 15:00:00,65.0,96.0,49.0,0.7,96.0,8.0
2992606,gucheng_aq,2018-05-09 15:00:00,60.0,89.0,58.0,0.7,103.0,9.0
2992607,fangshan_aq,2018-05-09 15:00:00,56.0,167.0,55.0,0.7,118.0,15.0
2992608,daxing_aq,2018-05-09 15:00:00,52.0,120.0,55.0,0.7,117.0,8.0
2992609,yizhuang_aq,2018-05-09 15:00:00,44.0,82.0,52.0,0.7,125.0,4.0
2992610,tongzhou_aq,2018-05-09 15:00:00,60.0,162.0,103.0,0.7,57.0,6.0
2992611,shunyi_aq,2018-05-09 15:00:00,65.0,129.0,82.0,1.2,85.0,11.0
2992612,pingchang_aq,2018-05-09 15:00:00,51.0,110.0,38.0,0.6,119.0,12.0
2992613,mentougou_aq,2018-05-09 15:00:00,66.0,115.0,64.0,0.9,112.0,8.0
2992614,pinggu_aq,2018-05-09 15:00:00,61.0,80.0,30.0,0.9,155.0,12.0
2992615,huairou_aq,2018-05-09 15:00:00,44.0,98.0,34.0,0.7,101.0,2.0
2992616,miyun_aq,2018-05-09 15:00:00,60.0,116.0,49.0,0.8,138.0,5.0
2992617,yanqin_aq,2018-05-09 15:00:00,,104.0,29.0,0.6,149.0,10.0
2992618,dingling_aq,2018-05-09 15:00:00,34.0,71.0,21.0,0.6,134.0,10.0
2992619,badaling_aq,2018-05-09 15:00:00,60.0,137.0,110.0,0.5,86.0,8.0
2992620,miyunshuiku_aq,2018-05-09 15:00:00,54.0,93.0,24.0,0.7,174.0,8.0
2992621,donggaocun_aq,2018-05-09 15:00:00,60.0,79.0,31.0,0.9,137.0,14.0
2992622,yongledian_aq,2018-05-09 15:00:00,95.0,171.0,148.0,0.9,2.0,5.0
2992623,yufa_aq,2018-05-09 15:00:00,56.0,125.0,27.0,0.6,133.0,10.0
2992624,liulihe_aq,2018-05-09 15:00:00,58.0,153.0,47.0,0.7,64.0,6.0
2992625,qianmen_aq,2018-05-09 15:00:00,61.0,106.0,78.0,0.7,94.0,6.0
2992626,yongdingmennei_aq,2018-05-09 15:00:00,49.0,137.0,111.0,0.6,59.0,7.0
2992627,xizhimenbei_aq,2018-05-09 15:00:00,61.0,111.0,89.0,0.8,87.0,10.0
2992628,nansanhuan_aq,2018-05-09 15:00:00,47.0,103.0,107.0,0.8,61.0,5.0
2992629,dongsihuan_aq,2018-05-09 15:00:00,51.0,142.0,155.0,1.1,21.0,9.0
2992671,dongsi_aq,2018-05-09 16:00:00,54.0,99.0,58.0,0.6,103.0,9.0
2992672,tiantan_aq,2018-05-09 16:00:00,47.0,120.0,51.0,0.7,62.0,3.0
2992673,guanyuan_aq,2018-05-09 16:00:00,68.0,119.0,46.0,0.6,109.0,9.0
2992674,wanshouxigong_aq,2018-05-09 16:00:00,64.0,127.0,66.0,0.8,61.0,3.0
2992675,aotizhongxin_aq,2018-05-09 16:00:00,60.0,102.0,79.0,0.5,89.0,5.0
2992676,nongzhanguan_aq,2018-05-09 16:00:00,,,78.0,1.1,84.0,8.0
2992677,wanliu_aq,2018-05-09 16:00:00,55.0,113.0,73.0,0.8,87.0,14.0
2992678,beibuxinqu_aq,2018-05-09 16:00:00,39.0,119.0,39.0,0.7,82.0,2.0
2992679,zhiwuyuan_aq,2018-05-09 16:00:00,,,,,,
2992680,fengtaihuayuan_aq,2018-05-09 16:00:00,,158.0,83.0,0.7,69.0,7.0
2992681,yungang_aq,2018-05-09 16:00:00,68.0,98.0,44.0,0.7,93.0,10.0
2992682,gucheng_aq,2018-05-09 16:00:00,,106.0,81.0,0.8,66.0,8.0
2992683,fangshan_aq,2018-05-09 16:00:00,64.0,174.0,69.0,0.7,88.0,18.0
2992684,daxing_aq,2018-05-09 16:00:00,57.0,140.0,44.0,0.8,107.0,12.0
2992685,yizhuang_aq,2018-05-09 16:00:00,54.0,101.0,64.0,0.8,96.0,4.0
2992686,tongzhou_aq,2018-05-09 16:00:00,70.0,175.0,106.0,0.9,40.0,6.0
2992687,shunyi_aq,2018-05-09 16:00:00,75.0,139.0,60.0,1.5,100.0,14.0
2992688,pingchang_aq,2018-05-09 16:00:00,58.0,117.0,40.0,0.6,103.0,11.0
2992689,mentougou_aq,2018-05-09 16:00:00,60.0,115.0,101.0,0.8,54.0,5.0
2992690,pinggu_aq,2018-05-09 16:00:00,59.0,68.0,26.0,0.9,153.0,12.0
2992691,huairou_aq,2018-05-09 16:00:00,66.0,124.0,34.0,0.8,97.0,3.0
2992692,miyun_aq,2018-05-09 16:00:00,67.0,98.0,38.0,1.1,154.0,8.0
2992693,yanqin_aq,2018-05-09 16:00:00,41.0,97.0,33.0,0.6,126.0,9.0
2992694,dingling_aq,2018-05-09 16:00:00,36.0,68.0,21.0,0.6,127.0,10.0
2992695,badaling_aq,2018-05-09 16:00:00,55.0,116.0,82.0,0.5,107.0,8.0
2992696,miyunshuiku_aq,2018-05-09 16:00:00,56.0,99.0,23.0,0.8,154.0,7.0
2992697,donggaocun_aq,2018-05-09 16:00:00,49.0,68.0,31.0,0.8,122.0,12.0
2992698,yongledian_aq,2018-05-09 16:00:00,90.0,133.0,143.0,0.9,16.0,9.0
2992699,yufa_aq,2018-05-09 16:00:00,66.0,143.0,34.0,0.7,112.0,7.0
2992700,liulihe_aq,2018-05-09 16:00:00,53.0,135.0,45.0,0.7,73.0,3.0
2992701,qianmen_aq,2018-05-09 16:00:00,53.0,120.0,78.0,0.6,77.0,7.0
2992702,yongdingmennei_aq,2018-05-09 16:00:00,65.0,166.0,139.0,0.7,19.0,6.0
2992703,xizhimenbei_aq,2018-05-09 16:00:00,67.0,127.0,69.0,0.7,98.0,10.0
2992704,nansanhuan_aq,2018-05-09 16:00:00,57.0,126.0,130.0,0.8,28.0,6.0
2992705,dongsihuan_aq,2018-05-09 16:00:00,55.0,147.0,172.0,1.0,2.0,13.0
2992706,dongsi_aq,2018-05-09 17:00:00,65.0,109.0,72.0,0.6,75.0,12.0
2992707,tiantan_aq,2018-05-09 17:00:00,55.0,114.0,79.0,0.7,41.0,3.0
2992708,guanyuan_aq,2018-05-09 17:00:00,61.0,131.0,58.0,0.7,86.0,11.0
2992709,wanshouxigong_aq,2018-05-09 17:00:00,82.0,106.0,82.0,0.8,44.0,5.0
2992710,aotizhongxin_aq,2018-05-09 17:00:00,68.0,105.0,70.0,0.5,92.0,9.0
2992711,nongzhanguan_aq,2018-05-09 17:00:00,,,67.0,1.0,78.0,10.0
2992712,wanliu_aq,2018-05-09 17:00:00,64.0,125.0,88.0,0.8,68.0,15.0
2992713,beibuxinqu_aq,2018-05-09 17:00:00,44.0,91.0,48.0,0.7,71.0,2.0
2992714,zhiwuyuan_aq,2018-05-09 17:00:00,,,,,,
2992715,fengtaihuayuan_aq,2018-05-09 17:00:00,,152.0,67.0,0.7,83.0,14.0
2992716,yungang_aq,2018-05-09 17:00:00,74.0,102.0,58.0,0.7,75.0,13.0
2992717,gucheng_aq,2018-05-09 17:00:00,68.0,101.0,84.0,0.8,59.0,9.0
2992718,fangshan_aq,2018-05-09 17:00:00,64.0,191.0,81.0,0.7,69.0,14.0
2992719,daxing_aq,2018-05-09 17:00:00,62.0,146.0,56.0,0.8,80.0,12.0
2992720,yizhuang_aq,2018-05-09 17:00:00,64.0,110.0,78.0,0.8,70.0,3.0
2992721,tongzhou_aq,2018-05-09 17:00:00,69.0,176.0,112.0,0.8,39.0,7.0
2992722,shunyi_aq,2018-05-09 17:00:00,78.0,125.0,70.0,1.5,77.0,14.0
2992723,pingchang_aq,2018-05-09 17:00:00,45.0,95.0,24.0,0.5,113.0,9.0
2992724,mentougou_aq,2018-05-09 17:00:00,55.0,113.0,88.0,0.7,57.0,4.0
2992725,pinggu_aq,2018-05-09 17:00:00,56.0,64.0,24.0,0.9,148.0,12.0
2992726,huairou_aq,2018-05-09 17:00:00,60.0,111.0,28.0,0.8,91.0,2.0
2992727,miyun_aq,2018-05-09 17:00:00,66.0,91.0,68.0,1.0,81.0,4.0
2992728,yanqin_aq,2018-05-09 17:00:00,60.0,101.0,28.0,0.6,125.0,8.0
2992729,dingling_aq,2018-05-09 17:00:00,34.0,75.0,21.0,0.6,117.0,9.0
2992730,badaling_aq,2018-05-09 17:00:00,57.0,107.0,54.0,0.6,113.0,6.0
2992731,miyunshuiku_aq,2018-05-09 17:00:00,49.0,84.0,20.0,0.6,122.0,3.0
2992732,donggaocun_aq,2018-05-09 17:00:00,55.0,69.0,30.0,0.8,108.0,12.0
2992733,yongledian_aq,2018-05-09 17:00:00,88.0,144.0,105.0,1.0,52.0,15.0
2992734,yufa_aq,2018-05-09 17:00:00,73.0,149.0,36.0,0.7,106.0,7.0
2992735,liulihe_aq,2018-05-09 17:00:00,55.0,124.0,45.0,0.6,84.0,2.0
2992736,qianmen_aq,2018-05-09 17:00:00,69.0,131.0,112.0,0.7,38.0,7.0
2992737,yongdingmennei_aq,2018-05-09 17:00:00,65.0,139.0,138.0,0.7,7.0,4.0
2992738,xizhimenbei_aq,2018-05-09 17:00:00,64.0,145.0,69.0,0.7,78.0,11.0
2992739,nansanhuan_aq,2018-05-09 17:00:00,67.0,142.0,143.0,0.8,15.0,8.0
2992740,dongsihuan_aq,2018-05-09 17:00:00,67.0,151.0,159.0,0.9,3.0,16.0
2992762,dongsi_aq,2018-05-09 18:00:00,73.0,133.0,75.0,0.6,43.0,17.0
2992763,tiantan_aq,2018-05-09 18:00:00,61.0,150.0,82.0,0.7,20.0,2.0
2992764,guanyuan_aq,2018-05-09 18:00:00,62.0,145.0,88.0,0.7,50.0,14.0
2992765,wanshouxigong_aq,2018-05-09 18:00:00,82.0,172.0,107.0,0.8,16.0,5.0
2992766,aotizhongxin_aq,2018-05-09 18:00:00,75.0,118.0,83.0,0.5,65.0,16.0
2992767,nongzhanguan_aq,2018-05-09 18:00:00,,,88.0,1.0,53.0,11.0
2992768,wanliu_aq,2018-05-09 18:00:00,63.0,138.0,117.0,0.8,30.0,9.0
2992769,beibuxinqu_aq,2018-05-09 18:00:00,42.0,106.0,51.0,0.6,46.0,2.0
2992770,zhiwuyuan_aq,2018-05-09 18:00:00,,,,,,
2992771,fengtaihuayuan_aq,2018-05-09 18:00:00,,172.0,68.0,0.8,74.0,20.0
2992772,yungang_aq,2018-05-09 18:00:00,75.0,112.0,82.0,0.7,47.0,10.0
2992773,gucheng_aq,2018-05-09 18:00:00,74.0,104.0,105.0,0.8,30.0,8.0
2992774,fangshan_aq,2018-05-09 18:00:00,70.0,180.0,66.0,0.8,73.0,16.0
2992775,daxing_aq,2018-05-09 18:00:00,66.0,146.0,50.0,0.8,89.0,8.0
2992776,yizhuang_aq,2018-05-09 18:00:00,68.0,119.0,66.0,0.9,75.0,4.0
2992777,tongzhou_aq,2018-05-09 18:00:00,77.0,180.0,109.0,0.9,39.0,8.0
2992778,shunyi_aq,2018-05-09 18:00:00,77.0,122.0,73.0,1.6,61.0,12.0
2992779,pingchang_aq,2018-05-09 18:00:00,45.0,83.0,23.0,0.6,110.0,5.0
2992780,mentougou_aq,2018-05-09 18:00:00,50.0,93.0,49.0,0.7,97.0,3.0
2992781,pinggu_aq,2018-05-09 18:00:00,61.0,63.0,24.0,0.9,135.0,10.0
2992782,huairou_aq,2018-05-09 18:00:00,56.0,100.0,21.0,0.7,83.0,3.0
2992783,miyun_aq,2018-05-09 18:00:00,59.0,91.0,77.0,0.9,50.0,2.0
2992784,yanqin_aq,2018-05-09 18:00:00,59.0,89.0,21.0,0.6,131.0,7.0
2992785,dingling_aq,2018-05-09 18:00:00,32.0,75.0,20.0,0.6,107.0,5.0
2992786,badaling_aq,2018-05-09 18:00:00,69.0,151.0,125.0,0.6,32.0,6.0
2992787,miyunshuiku_aq,2018-05-09 18:00:00,46.0,53.0,21.0,0.6,103.0,2.0
2992788,donggaocun_aq,2018-05-09 18:00:00,53.0,71.0,26.0,0.9,104.0,11.0
2992789,yongledian_aq,2018-05-09 18:00:00,84.0,142.0,101.0,1.0,51.0,17.0
2992790,yufa_aq,2018-05-09 18:00:00,93.0,163.0,39.0,0.8,106.0,12.0
2992791,liulihe_aq,2018-05-09 18:00:00,48.0,128.0,91.0,0.6,59.0,2.0
2992792,qianmen_aq,2018-05-09 18:00:00,77.0,153.0,99.0,0.7,39.0,9.0
2992793,yongdingmennei_aq,2018-05-09 18:00:00,63.0,139.0,125.0,0.7,16.0,5.0
2992794,xizhimenbei_aq,2018-05-09 18:00:00,71.0,160.0,110.0,0.7,34.0,7.0
2992795,nansanhuan_aq,2018-05-09 18:00:00,76.0,171.0,130.0,0.8,15.0,10.0
2992796,dongsihuan_aq,2018-05-09 18:00:00,69.0,182.0,161.0,0.8,2.0,16.0
