stationid,time,weekday,PM25,PM10,O3,NO2,CO,SO2,temperature,pressure,humidity,winddirection,windspeed
wanshouxigong_aq,15,4,,,,,,,18.2825,1004.997446875,59.5,158.0175,11.24
wanshouxigong_aq,16,4,,,,,,,17.64,1004.8577676720176,60.5,154.8275,9.315
wanshouxigong_aq,17,4,,,,,,,17.0975,1004.4403866369624,61.5,149.6675,7.0175
wanshouxigong_aq,18,4,,,,,,,16.67,1003.909853125,63.0,139.00500000000002,4.8275000000000015
wanshouxigong_aq,19,4,,,,,,,16.3475,1003.4176460041024,64.0,114.6725,3.3875
wanshouxigong_aq,20,4,,,,,,,16.105,1003.062962193445,65.75,80.125,3.4475
wanshouxigong_aq,21,4,,,,,,,16.095,1002.931928125,65.75,69.1975,4.4849999999999985
wanshouxigong_aq,22,4,,,,,,,16.3475,1003.0641807189724,64.5,73.91,5.6850000000000005
wanshouxigong_aq,23,4,,,,,,,17.78,1003.3133988485124,62.0,83.33749999999998,6.6025
xizhimenbei_aq,18,2,71.0,160.0,34.0,110.0,0.7,7.0,18.0,1009.8298750000001,32.75,160.005,5.0025
xizhimenbei_aq,19,2,76.0,173.0,28.0,119.0,0.7,8.0,18.0,1009.616925,34.0,148.1825,3.8125000000000004
xizhimenbei_aq,20,2,77.0,153.0,15.0,132.0,0.8,8.0,18.0,1009.6548750000001,36.0,119.0575,3.0250000000000004
xizhimenbei_aq,21,2,66.0,137.0,2.0,137.0,0.7,6.0,18.8,1009.6592,36.5,99.42750000000001,2.925
xizhimenbei_aq,22,2,78.0,168.0,2.0,144.0,1.0,6.0,16.75,1009.74265,36.0,106.6925,3.1475
xizhimenbei_aq,23,2,81.0,162.0,4.0,138.0,1.1,7.0,18.25,1009.922325,34.0,98.1,3.6175
xizhimenbei_aq,0,3,,,,,,,22.04,1010.062409375,31.25,107.4775,3.6575
xizhimenbei_aq,1,3,,,,,,,23.235,1009.9495753827977,28.25,121.75,3.7225
xizhimenbei_aq,2,3,,,,,,,24.225,1009.6072114610377,25.5,143.0475,4.0575
xizhimenbei_aq,3,3,,,,,,,25.015,1009.004403125,23.25,163.0725,5.115
xizhimenbei_aq,4,3,,,,,,,25.51,1008.1439839951926,21.75,176.055,6.8175
xizhimenbei_aq,5,3,,,,,,,26.0,1007.1637801129901,20.75,183.1,8.712499999999999
xizhimenbei_aq,6,3,,,,,,,25.9,1006.235365625,20.25,186.5825,10.3675
xizhimenbei_aq,7,3,,,,,,,25.8,1005.4984787984747,20.0,187.885,11.4675
xizhimenbei_aq,8,3,,,,,,,25.7,1004.9655143833,20.0,187.86,11.8775
xizhimenbei_aq,9,3,,,,,,,25.6,1004.61703125,20.0,186.8525,11.5425
xizhimenbei_aq,10,3,,,,,,,24.4,1004.4449365747951,20.25,185.0425,10.45
xizhimenbei_aq,11,3,,,,,,,23.2,1004.4865307566,21.25,183.44,8.7625
xizhimenbei_aq,12,3,,,,,,,22.0,1004.7904625,22.5,184.6125,6.645
xizhimenbei_aq,13,3,,,,,,,21.2,1005.35187328197,24.25,196.485,4.415
xizhimenbei_aq,14,3,,,,,,,20.0,1005.9518756690101,25.75,237.12750000000003,3.16
xizhimenbei_aq,15,3,,,,,,,19.2,1006.318075,27.75,271.26,3.4025
xizhimenbei_aq,16,3,,,,,,,18.6,1006.2605001584351,29.75,284.685,3.555
xizhimenbei_aq,17,3,,,,,,,18.2,1005.9188742062524,31.5,291.5850000000001,3.0775
xizhimenbei_aq,18,3,,,,,,,18.1,1005.51534375,33.5,214.825,2.0675
xizhimenbei_aq,19,3,,,,,,,18.0,1005.2315685611377,34.75,139.1775,1.4975
xizhimenbei_aq,20,3,,,,,,,18.6,1005.0872610707927,35.75,109.6925,2.48
xizhimenbei_aq,21,3,,,,,,,19.2,1005.061646875,36.0,97.02,4.1825
xizhimenbei_aq,22,3,,,,,,,20.01,1005.1281360136752,36.0,86.905,5.6325
xizhimenbei_aq,23,3,,,,,,,21.4075,1005.2368763022424,35.75,82.2975,6.505
xizhimenbei_aq,0,4,,,,,,,22.175,1005.3322,35.0,89.4675,6.32
xizhimenbei_aq,1,4,,,,,,,22.9075,1005.3596924767501,33.5,118.605,5.8275
xizhimenbei_aq,2,4,,,,,,,23.5125,1005.26995154431,32.75,153.68249999999995,7.5825
xizhimenbei_aq,3,4,,,,,,,23.89,1005.014828125,32.25,170.6375,10.89
xizhimenbei_aq,4,4,,,,,,,24.0,1004.5697470885823,33.0,175.8175,13.56
xizhimenbei_aq,5,4,,,,,,,24.0,1004.00442909459,34.25,176.53750000000005,15.13
xizhimenbei_aq,6,4,,,,,,,24.0,1003.41216875,36.25,175.3125,15.745
xizhimenbei_aq,7,4,,,,,,,24.0,1002.876709099475,38.5,173.1325,15.65
xizhimenbei_aq,8,4,,,,,,,24.0,1002.4435869384424,40.5,170.4575,15.1825
xizhimenbei_aq,9,4,,,,,,,23.975,1002.1487875,43.25,167.85750000000004,14.6725
xizhimenbei_aq,10,4,,,,,,,23.7125,1002.0258535505516,46.25,165.97249999999997,14.3475
xizhimenbei_aq,11,4,,,,,,,23.265,1002.0985579896167,49.25,164.6375,14.1075
xizhimenbei_aq,12,4,,,,,,,22.065,1002.38823125,52.25,163.3325,13.7975
xizhimenbei_aq,13,4,,,,,,,20.9025,1002.8741925548024,54.75,161.51250000000005,13.27
xizhimenbei_aq,14,4,,,,,,,19.7825,1003.367716288285,57.0,158.7925,12.4125
xizhimenbei_aq,15,4,,,,,,,18.6925,1003.638065625,58.25,154.5125,11.152500000000002
xizhimenbei_aq,16,4,,,,,,,18.015,1003.5212754200523,59.25,147.53,9.505
xizhimenbei_aq,17,4,,,,,,,17.43,1003.12046725076,60.25,136.745,7.772500000000001
xizhimenbei_aq,18,4,,,,,,,16.9375,1002.605534375,60.75,121.1125,6.3100000000000005
xizhimenbei_aq,19,4,,,,,,,16.5325,1002.1313671075801,62.0,100.805,5.425
xizhimenbei_aq,20,4,,,,,,,16.224999999999998,1001.7928439910767,63.5,81.745,5.3075
xizhimenbei_aq,21,4,,,,,,,16.0,1001.669840625,63.5,73.0025,5.69
xizhimenbei_aq,22,4,,,,,,,16.235,1001.7981670292514,63.0,75.6825,6.2075000000000005
xizhimenbei_aq,23,4,,,,,,,17.6275,1002.0373709053005,60.75,84.5325,6.6000000000000005
yanqin_aq,18,2,59.0,89.0,131.0,21.0,0.6,7.0,15.0,939.241025,49.5,64.865,2.6275
yanqin_aq,19,2,58.0,84.0,123.0,20.0,0.6,7.0,15.0,939.040375,51.0,47.565,2.955
yanqin_aq,20,2,57.0,81.0,102.0,21.0,0.5,5.0,15.0,938.909,52.0,34.53,3.2474999999999996
yanqin_aq,21,2,63.0,80.0,104.0,24.0,0.5,5.0,15.0,938.863025,51.75,31.74,3.41
yanqin_aq,22,2,61.0,89.0,87.0,33.0,0.6,5.0,14.0,938.886925,49.75,35.262499999999996,4.680000000000001
yanqin_aq,23,2,68.0,98.0,70.0,47.0,0.6,6.0,14.0,938.9629,46.0,51.362500000000004,4.29
yanqin_aq,0,3,,,,,,,19.13,938.9923093750006,41.25,72.575,3.8825
yanqin_aq,1,3,,,,,,,21.17,938.903431816912,36.75,97.8,3.5525
yanqin_aq,2,3,,,,,,,22.4,938.6519797662984,32.5,124.295,4.0675
yanqin_aq,3,3,,,,,,,23.43,938.2005625000003,29.25,137.075,5.8825
yanqin_aq,4,3,,,,,,,24.27,937.5459067837317,27.5,138.19250000000002,8.9025
yanqin_aq,5,3,,,,,,,24.8,936.8212093387036,27.0,137.2975,12.3125
yanqin_aq,6,3,,,,,,,25.0,936.1937843750003,27.0,137.905,15.0975
yanqin_aq,7,3,,,,,,,24.8,935.7893499602003,27.25,140.8075,16.4825
yanqin_aq,8,3,,,,,,,24.6,935.5672395918532,28.0,144.6275,16.517500000000002
yanqin_aq,9,3,,,,,,,24.1,935.4451906250006,29.0,147.82000000000005,15.3625
yanqin_aq,10,3,,,,,,,23.4,935.3732328430617,29.75,149.2,13.1475
yanqin_aq,11,3,,,,,,,22.0,935.4305657429612,31.0,150.89749999999995,10.3525
yanqin_aq,12,3,,,,,,,20.6,935.7286812500006,32.75,158.9075,7.6525
yanqin_aq,13,3,,,,,,,19.6,936.3059479499627,36.5,182.33,6.16
yanqin_aq,14,3,,,,,,,18.2,936.908241070563,41.25,210.66,6.3824999999999985
yanqin_aq,15,3,,,,,,,17.2,937.2083125000003,46.5,229.0825,6.6425
yanqin_aq,16,3,,,,,,,15.8,936.9815203802392,52.0,245.225,5.29
yanqin_aq,17,3,,,,,,,15.6,936.4136478683071,57.0,276.3775,3.2675
yanqin_aq,18,3,,,,,,,15.2,935.7930843750003,61.0,333.92,2.9925
yanqin_aq,19,3,,,,,,,15.1,935.350239279086,64.75,3.615,3.975000000000001
yanqin_aq,20,3,,,,,,,15.0,935.0836018312123,67.0,20.4875,4.505
yanqin_aq,21,3,,,,,,,15.6,934.9336812500003,67.75,39.4775,4.6825
yanqin_aq,22,3,,,,,,,16.2,934.84870988768,67.0,63.9375,5.1675
yanqin_aq,23,3,,,,,,,16.975,934.8078126309205,64.5,89.66749999999998,6.24
yanqin_aq,0,4,,,,,,,17.817500000000006,934.7978375000004,59.75,114.2375,8.0125
yanqin_aq,1,4,,,,,,,18.7225,934.7912551979756,53.0,135.7125,10.775
yanqin_aq,2,4,,,,,,,19.58,934.7030271589996,46.0,150.345,14.2975
yanqin_aq,3,4,,,,,,,20.2575,934.4337375000003,40.75,159.055,17.5525
yanqin_aq,4,4,,,,,,,20.6875,933.9260665426424,39.5,163.94250000000005,19.5625
yanqin_aq,5,4,,,,,,,20.9125,933.2910794275298,40.75,166.72,20.19
yanqin_aq,6,4,,,,,,,21.0,932.6819375000003,44.0,168.0125,19.6025
yanqin_aq,7,4,,,,,,,20.88,932.2221214555307,48.0,167.845,18.0175
yanqin_aq,8,4,,,,,,,20.6075,931.9163893901442,52.5,166.18,15.81
yanqin_aq,9,4,,,,,,,20.1675,931.7398187500006,56.5,162.805,13.38
yanqin_aq,10,4,,,,,,,19.6125,931.6770946259774,60.25,157.465,11.1175
yanqin_aq,11,4,,,,,,,18.965,931.751332687822,63.75,150.29,9.245
yanqin_aq,12,4,,,,,,,17.9,931.9952562500004,67.25,142.45,7.8900000000000015
yanqin_aq,13,4,,,,,,,16.8625,932.3990031655636,71.0,136.2,7.02
yanqin_aq,14,4,,,,,,,15.845,932.7823694419044,74.0,132.615,6.487500000000002
yanqin_aq,15,4,,,,,,,14.845,932.9225656250003,77.5,131.6175,6.1875
yanqin_aq,16,4,,,,,,,13.85,932.6686311376969,80.5,132.505,6.04
yanqin_aq,17,4,,,,,,,13.505,932.1569209103044,83.25,134.4075,5.8475
yanqin_aq,18,4,,,,,,,13.2025,931.5956187500003,86.75,136.59750000000003,5.38
yanqin_aq,19,4,,,,,,,13.03,931.1597985567993,90.25,138.75750000000002,4.5299999999999985
yanqin_aq,20,4,,,,,,,13.0,930.8920946020658,93.0,141.44,3.68
yanqin_aq,21,4,,,,,,,13.0,930.8020312500003,92.75,144.635,3.3475
yanqin_aq,22,4,,,,,,,14.21,930.8783409545528,89.25,147.19750000000005,3.885
yanqin_aq,23,4,,,,,,,15.5925,931.0265885286584,82.5,150.14,5.0
yizhuang_aq,18,2,68.0,119.0,75.0,66.0,0.9,4.0,17.5,1013.9554,34.75,191.8025,10.8075
yizhuang_aq,19,2,78.0,113.0,91.0,49.0,1.0,4.0,17.5,1013.752825,37.0,189.7875,9.6775
yizhuang_aq,20,2,78.0,103.0,95.0,47.0,1.0,4.0,17.5,1013.6174000000001,39.25,185.5075,8.422500000000001
yizhuang_aq,21,2,77.0,95.0,95.0,36.0,1.0,5.0,17.7,1013.626475,40.25,180.51999999999998,7.2075
yizhuang_aq,22,2,73.0,96.0,82.0,42.0,1.1,4.0,16.25,1013.679575,38.25,186.6875,7.905
yizhuang_aq,23,2,79.0,101.0,77.0,45.0,1.1,5.0,17.25,1013.8056250000001,36.0,191.95499999999998,7.645
yizhuang_aq,0,3,,,,,,,21.6425,1013.8144140625,33.0,200.4725,7.879999999999999
yizhuang_aq,1,3,,,,,,,22.9575,1013.65478478151,30.0,209.2225,8.655000000000001
yizhuang_aq,2,3,,,,,,,24.25,1013.2735704186777,27.25,215.3375,10.03
yizhuang_aq,3,3,,,,,,,24.9925,1012.6645921875,25.25,217.475,11.902500000000002
yizhuang_aq,4,3,,,,,,,25.6575,1011.8455830892026,23.5,216.2075,14.1025
yizhuang_aq,5,3,,,,,,,26.2,1010.929923275915,22.25,213.3075,16.1725
yizhuang_aq,6,3,,,,,,,26.175,1010.0549046875,21.5,209.67,17.5875
yizhuang_aq,7,3,,,,,,,26.075000000000006,1009.3354245283473,21.0,205.455,17.95
yizhuang_aq,8,3,,,,,,,25.975,1008.7968010609924,20.25,200.86,17.4825
yizhuang_aq,9,3,,,,,,,25.875000000000004,1008.4419578125,21.0,196.3975,16.4925
yizhuang_aq,10,3,,,,,,,24.425,1008.2783378946324,21.75,192.78,15.1925
yizhuang_aq,11,3,,,,,,,23.200000000000006,1008.3314627578976,23.0,190.44,13.7775
yizhuang_aq,12,3,,,,,,,21.95,1008.6313734375,24.75,190.0075,12.427499999999998
yizhuang_aq,13,3,,,,,,,21.075,1009.1611810690547,26.75,192.305,11.3
yizhuang_aq,14,3,,,,,,,19.9,1009.7162771898276,28.5,197.605,10.329999999999998
yizhuang_aq,15,3,,,,,,,18.95,1010.0451234375,29.75,206.0225,9.42
yizhuang_aq,16,3,,,,,,,18.25,1009.9742881185026,30.75,217.095,8.5875
yizhuang_aq,17,3,,,,,,,17.849999999999994,1009.6427662142752,31.25,226.3975,7.914999999999999
yizhuang_aq,18,3,,,,,,,17.625,1009.267659375,31.75,226.67,7.119999999999999
yizhuang_aq,19,3,,,,,,,17.5,1009.0228298828576,32.5,210.13,6.295
yizhuang_aq,20,3,,,,,,,18.1975,1008.9091825479849,33.0,183.9775,6.4224999999999985
yizhuang_aq,21,3,,,,,,,18.89,1008.8843828125,34.0,164.13750000000005,7.1400000000000015
yizhuang_aq,22,3,,,,,,,19.7875,1008.9112167713574,34.0,152.4225,7.12
yizhuang_aq,23,3,,,,,,,21.3575,1008.9729531308301,34.0,147.1,6.744999999999999
yizhuang_aq,0,4,,,,,,,22.275,1009.05798125,34.25,151.7325,7.02
yizhuang_aq,1,4,,,,,,,23.0775,1009.1421760641124,34.0,163.7,9.0725
yizhuang_aq,2,4,,,,,,,23.685,1009.1513548129624,34.5,171.97250000000003,12.2975
yizhuang_aq,3,4,,,,,,,24.0475,1008.9988203125,35.25,175.5675,15.0075
yizhuang_aq,4,4,,,,,,,24.200000000000006,1008.6283011365448,37.0,176.19,15.89
yizhuang_aq,5,4,,,,,,,24.25,1008.1052288904649,38.75,175.1175,15.5775
yizhuang_aq,6,4,,,,,,,24.182500000000005,1007.5254609375,40.5,173.08,15.1975
yizhuang_aq,7,4,,,,,,,24.1025,1006.977705500815,42.5,170.9225,15.565
yizhuang_aq,8,4,,,,,,,24.025,1006.5220742432326,44.25,168.85250000000005,16.2925
yizhuang_aq,9,4,,,,,,,23.865,1006.2115296875,46.25,166.6,16.685
yizhuang_aq,10,4,,,,,,,23.2975,1006.0903597305676,49.5,163.735,16.265
yizhuang_aq,11,4,,,,,,,22.0375,1006.1681537662323,53.25,160.27749999999997,15.375
yizhuang_aq,12,4,,,,,,,20.7925,1006.4458265625,56.25,156.665,14.5325
yizhuang_aq,13,4,,,,,,,19.63,1006.88920413015,57.5,153.7275,14.0375
yizhuang_aq,14,4,,,,,,,18.5325,1007.32375745109,58.75,151.72,13.447500000000002
yizhuang_aq,15,4,,,,,,,17.419999999999998,1007.53986875,59.75,150.4125,12.1625
yizhuang_aq,16,4,,,,,,,16.82,1007.3885132742901,61.25,149.2475,9.82
yizhuang_aq,17,4,,,,,,,16.3475,1006.9630383622776,63.25,146.725,6.982500000000001
yizhuang_aq,18,4,,,,,,,16.035,1006.417384375,64.75,138.775,4.49
yizhuang_aq,19,4,,,,,,,15.86,1005.8961069509326,66.75,117.99,3.2
yizhuang_aq,20,4,,,,,,,15.7725,1005.5062228382376,67.75,90.29,3.4925
yizhuang_aq,21,4,,,,,,,15.9325,1005.3453640625,67.75,82.33250000000002,4.8725000000000005
yizhuang_aq,22,4,,,,,,,16.2175,1005.46133363263,66.25,86.19749999999998,6.6425
yizhuang_aq,23,4,,,,,,,17.7625,1005.7026184907976,63.25,92.89,7.935
yongdingmennei_aq,18,2,63.0,139.0,16.0,125.0,0.7,5.0,17.5,1011.495725,33.5,191.935,7.7250000000000005
yongdingmennei_aq,19,2,70.0,151.0,18.0,121.0,0.6,6.0,17.5,1011.3196250000001,35.25,187.8725,6.2725
yongdingmennei_aq,20,2,79.0,170.0,15.0,124.0,0.7,6.0,17.5,1011.250675,37.0,175.07,4.62
yongdingmennei_aq,21,2,87.0,183.0,4.0,123.0,0.8,5.0,17.9,1011.276425,38.0,161.3825,3.565
yongdingmennei_aq,22,2,87.0,187.0,2.0,115.0,0.9,4.0,15.5,1011.253025,36.5,162.285,3.6225
yongdingmennei_aq,23,2,83.0,135.0,2.0,131.0,2.4,5.0,17.5,1011.712625,34.5,151.88,3.7024999999999997
yongdingmennei_aq,0,3,,,,,,,22.335,1011.364165625,31.75,150.83749999999995,3.365
yongdingmennei_aq,1,3,,,,,,,23.465,1011.2421652861524,28.75,161.78250000000003,3.735
yongdingmennei_aq,2,3,,,,,,,24.4,1010.8934418792226,26.25,177.14,4.7075000000000005
yongdingmennei_aq,3,3,,,,,,,25.135,1010.297209375,23.75,188.5,6.4625
yongdingmennei_aq,4,3,,,,,,,25.565,1009.4617754901601,22.25,194.28,8.8025
yongdingmennei_aq,5,3,,,,,,,26.0,1008.5118229248326,21.5,196.5275,11.205
yongdingmennei_aq,6,3,,,,,,,25.9,1007.601128125,20.75,196.78,13.097500000000002
yongdingmennei_aq,7,3,,,,,,,25.8,1006.8577587948676,20.0,195.6925,14.08
yongdingmennei_aq,8,3,,,,,,,25.7,1006.30694767146,20.0,193.9575,14.2125
yongdingmennei_aq,9,3,,,,,,,25.6,1005.94821875,20.0,192.16,13.6825
yongdingmennei_aq,10,3,,,,,,,24.275,1005.7866237053673,20.5,190.9225,12.635
yongdingmennei_aq,11,3,,,,,,,23.15,1005.8493249310077,21.5,190.945,11.19
yongdingmennei_aq,12,3,,,,,,,21.925,1006.1690125,23.25,193.605,9.455
yongdingmennei_aq,13,3,,,,,,,21.1,1006.729175781805,24.75,201.5525,7.6575
yongdingmennei_aq,14,3,,,,,,,19.875,1007.3165013313676,26.5,216.83,6.2275
yongdingmennei_aq,15,3,,,,,,,19.05,1007.668475,28.5,236.1825,5.5075
yongdingmennei_aq,16,3,,,,,,,18.425,1007.6029396025948,30.0,251.2675,5.2700000000000005
yongdingmennei_aq,17,3,,,,,,,18.05,1007.25916580834,31.5,258.68,4.9300000000000015
yongdingmennei_aq,18,3,,,,,,,17.875,1006.85678125,33.0,255.605,4.0375
yongdingmennei_aq,19,3,,,,,,,17.75,1006.574858516145,34.0,227.54,2.78
yongdingmennei_aq,20,3,,,,,,,18.3975,1006.4302500186051,35.0,166.20999999999995,2.915
yongdingmennei_aq,21,3,,,,,,,19.04,1006.399253125,35.0,137.3925,4.095
yongdingmennei_aq,22,3,,,,,,,19.887500000000006,1006.4544501754049,35.0,118.975,4.785
yongdingmennei_aq,23,3,,,,,,,21.375,1006.55356339965,34.5,108.3675,5.08
yongdingmennei_aq,0,4,,,,,,,22.195,1006.6506,34.25,114.5475,5.0825000000000005
yongdingmennei_aq,1,4,,,,,,,22.942500000000006,1006.69765536556,33.25,142.2875,5.935
yongdingmennei_aq,2,4,,,,,,,23.5275,1006.63917763279,33.0,165.31,8.785
yongdingmennei_aq,3,4,,,,,,,23.8875,1006.417703125,33.5,174.8725,12.0925
yongdingmennei_aq,4,4,,,,,,,24.0,1006.0002774364348,34.75,177.3875,14.205
yongdingmennei_aq,5,4,,,,,,,24.0,1005.4519832451123,36.0,176.985,15.170000000000002
yongdingmennei_aq,6,4,,,,,,,24.0,1004.8624125,37.75,175.26999999999995,15.505
yongdingmennei_aq,7,4,,,,,,,23.9975,1004.31444171741,39.75,173.185,15.655
yongdingmennei_aq,8,4,,,,,,,23.995,1003.8640856830575,41.75,171.1175,15.6675
yongdingmennei_aq,9,4,,,,,,,23.9425,1003.56064375,44.25,169.3225,15.4725
yongdingmennei_aq,10,4,,,,,,,23.645,1003.4460874068876,47.5,167.945,15.0375
yongdingmennei_aq,11,4,,,,,,,22.8075,1003.5330766847026,50.75,166.7025,14.4425
yongdingmennei_aq,12,4,,,,,,,21.6,1003.82694375,54.0,165.1925,13.8225
yongdingmennei_aq,13,4,,,,,,,20.45,1004.2957731226351,56.25,163.12,13.2475
yongdingmennei_aq,14,4,,,,,,,19.3575,1004.7586587355574,58.25,160.685,12.4875
yongdingmennei_aq,15,4,,,,,,,18.2825,1004.997446875,59.5,158.0175,11.24
yongdingmennei_aq,16,4,,,,,,,17.64,1004.8577676720176,60.5,154.8275,9.315
yongdingmennei_aq,17,4,,,,,,,17.0975,1004.4403866369624,61.5,149.6675,7.0175
yongdingmennei_aq,18,4,,,,,,,16.67,1003.909853125,63.0,139.00500000000002,4.8275000000000015
yongdingmennei_aq,19,4,,,,,,,16.3475,1003.4176460041024,64.0,114.6725,3.3875
yongdingmennei_aq,20,4,,,,,,,16.105,1003.062962193445,65.75,80.125,3.4475
yongdingmennei_aq,21,4,,,,,,,16.095,1002.931928125,65.75,69.1975,4.4849999999999985
yongdingmennei_aq,22,4,,,,,,,16.3475,1003.0641807189724,64.5,73.91,5.6850000000000005
yongdingmennei_aq,23,4,,,,,,,17.78,1003.3133988485124,62.0,83.33749999999998,6.6025
yongledian_aq,18,2,84.0,142.0,51.0,101.0,1.0,17.0,16.5,1015.3424,35.0,183.71,10.275
yongledian_aq,19,2,91.0,157.0,51.0,100.0,1.0,18.0,17.5,1015.125675,37.25,181.855,9.265
yongledian_aq,20,2,101.0,153.0,32.0,97.0,1.1,19.0,17.0,1014.982225,39.25,177.8275,8.41
yongledian_aq,21,2,118.0,163.0,20.0,117.0,1.1,23.0,16.75,1014.9393,40.25,175.27749999999997,7.72
yongledian_aq,22,2,124.0,175.0,20.0,122.0,1.2,22.0,15.5,1014.9763,38.0,184.62,8.6625
yongledian_aq,23,2,132.0,186.0,28.0,110.0,1.2,24.0,17.75,1015.0767000000001,35.5,192.2775,8.8725
yongledian_aq,0,3,,,,,,,21.7025,1015.08207421875,32.5,201.8225,9.5
yongledian_aq,1,3,,,,,,,23.0475,1014.8896385577624,29.75,210.88,10.585
yongledian_aq,2,3,,,,,,,24.55,1014.48049440581,27.0,217.175,12.089999999999998
yongledian_aq,3,3,,,,,,,25.1525,1013.85676171875,25.0,219.7675,13.87
yongledian_aq,4,3,,,,,,,25.8975,1013.0421308527024,23.25,218.9675,15.735
yongledian_aq,5,3,,,,,,,26.4,1012.1465737648174,22.0,216.2175,17.3525
yongledian_aq,6,3,,,,,,,26.45,1011.3016328125,21.25,212.42,18.38
yongledian_aq,7,3,,,,,,,26.35,1010.6161618740199,21.0,207.835,18.5625
yongledian_aq,8,3,,,,,,,26.25,1010.1082609110847,21.0,202.5825,18.02
yongledian_aq,9,3,,,,,,,26.15,1009.77334140625,21.5,196.8375,16.9375
yongledian_aq,10,3,,,,,,,24.7,1009.613246940565,22.25,190.8275,15.48
yongledian_aq,11,3,,,,,,,23.3,1009.6555494889999,23.75,184.9175,13.96
yongledian_aq,12,3,,,,,,,22.05,1009.934253125,25.5,180.17,12.65
yongledian_aq,13,3,,,,,,,21.15,1010.4368842178853,27.5,178.1925,11.66
yongledian_aq,14,3,,,,,,,20.05,1010.965058320425,29.5,179.57500000000005,10.725
yongledian_aq,15,3,,,,,,,19.0,1011.27391328125,30.75,184.62,9.615
yongledian_aq,16,3,,,,,,,18.25,1011.1959623973853,31.5,193.6775,8.3425
yongledian_aq,17,3,,,,,,,17.799999999999994,1010.8732207593949,31.75,203.4775,7.3275000000000015
yongledian_aq,18,3,,,,,,,17.6,1010.52507890625,32.0,206.0075,6.6575000000000015
yongledian_aq,19,3,,,,,,,17.5,1010.3235195780027,32.5,193.92,6.3950000000000005
yongledian_aq,20,3,,,,,,,18.2,1010.2508943190776,33.25,174.87,6.9175
yongledian_aq,21,3,,,,,,,18.9,1010.242146875,34.0,159.26,7.8725
yongledian_aq,22,3,,,,,,,19.81,1010.2464178264926,34.75,149.15,8.362499999999999
yongledian_aq,23,3,,,,,,,21.3975,1010.2696350950824,35.0,144.695,8.605
yongledian_aq,0,4,,,,,,,22.355,1010.3319234375,35.5,148.3525,9.2
yongledian_aq,1,4,,,,,,,23.2025,1010.4306532711224,35.25,159.04500000000004,10.9275
yongledian_aq,2,4,,,,,,,23.85,1010.4721776559173,35.25,168.72,13.49
yongledian_aq,3,4,,,,,,,24.25,1010.3400953125,35.5,174.565,15.5825
yongledian_aq,4,4,,,,,,,24.43,1009.9584153274424,36.5,177.325,16.067500000000006
yongledian_aq,5,4,,,,,,,24.5,1009.4127882511524,38.0,178.13,15.425
yongledian_aq,6,4,,,,,,,24.41,1008.829275,39.75,177.1875,14.625
yongledian_aq,7,4,,,,,,,24.2625,1008.3164427397127,42.25,174.5425,14.435
yongledian_aq,8,4,,,,,,,24.0775,1007.9128836334523,44.75,170.5,14.7
yongledian_aq,9,4,,,,,,,23.790000000000006,1007.63969609375,47.75,165.275,15.035
yongledian_aq,10,4,,,,,,,23.2825,1007.5181624695,51.0,158.965,15.1825
yongledian_aq,11,4,,,,,,,21.965,1007.5703008550853,54.25,152.51250000000005,15.212500000000002
yongledian_aq,12,4,,,,,,,20.6725,1007.81831328125,57.0,147.185,15.155
yongledian_aq,13,4,,,,,,,19.465,1008.2445414100599,58.5,143.89,14.8825
yongledian_aq,14,4,,,,,,,18.32,1008.6718854288476,59.5,141.8875,14.1
yongledian_aq,15,4,,,,,,,17.1875,1008.88338515625,60.5,139.8975,12.55
yongledian_aq,16,4,,,,,,,16.64,1008.7240588983501,61.25,136.185,10.177499999999998
yongledian_aq,17,4,,,,,,,16.1825,1008.2868389110026,62.75,128.71750000000003,7.6175
yongledian_aq,18,4,,,,,,,15.847499999999998,1007.7266359375,64.25,115.165,5.7175
yongledian_aq,19,4,,,,,,,15.6375,1007.1890384479301,66.75,98.04,5.11
yongledian_aq,20,4,,,,,,,15.5,1006.7823458195099,68.75,87.2925,5.5950000000000015
yongledian_aq,21,4,,,,,,,15.6375,1006.60553515625,69.0,87.09750000000003,6.707500000000001
yongledian_aq,22,4,,,,,,,15.8825,1006.7071667659523,68.0,93.195,8.185
yongledian_aq,23,4,,,,,,,17.4725,1006.934133771605,64.5,100.9275,9.2225
yufa_aq,18,2,93.0,163.0,106.0,39.0,0.8,12.0,17.2,1013.499125,37.5,214.7475,10.4375
yufa_aq,19,2,95.0,146.0,109.0,34.0,0.8,13.0,17.85,1013.256975,40.0,211.76250000000002,9.6925
yufa_aq,20,2,91.0,145.0,96.0,41.0,0.8,16.0,18.5,1013.0827,41.75,207.11499999999998,8.9375
yufa_aq,21,2,92.0,140.0,104.0,33.0,0.8,14.0,16.75,1012.8401250000001,42.25,203.27,8.120000000000001
yufa_aq,22,2,89.0,123.0,111.0,29.0,0.8,13.0,16.25,1013.063725,40.0,202.76500000000001,8.74
yufa_aq,23,2,90.0,131.0,103.0,30.0,0.8,14.0,17.25,1013.226725,37.0,204.72500000000002,8.85
yufa_aq,0,3,,,,,,,22.352500000000006,1013.274221875,33.5,207.1575,9.265
yufa_aq,1,3,,,,,,,23.5975,1013.1156557591876,30.5,208.95,10.135000000000002
yufa_aq,2,3,,,,,,,24.775,1012.74378357593,27.75,209.79,11.405
